125	0	1	1	0.0500	0.00
125	0	1	2	0.0000	0.00
125	0	1	3	0.2667	0.00
125	0	1	4	0.4000	0.00
125	0	1	5	0.0000	0.00
125	0	1	6	0.1905	0.00
125	0	1	7	0.0690	0.00
125	0	1	8	0.0571	0.00
125	0	1	9	0.0541	0.00
125	0	2	1	0.0000	0.00
125	0	2	2	0.0678	0.00
125	0	2	3	0.1212	0.00
125	0	2	4	0.0000	0.00
125	0	2	5	0.0000	0.00
125	0	2	6	0.0000	0.00
125	0	2	7	0.0000	0.00
125	0	2	8	0.0000	0.00
125	0	2	9	0.0000	0.00
125	0	3	1	0.0000	0.00
125	0	3	2	0.0000	0.00
125	0	3	3	0.0000	0.00
125	0	3	4	0.0000	0.00
125	0	3	5	0.0000	0.00
125	0	3	6	0.1818	0.00
125	0	3	7	0.0000	0.00
125	0	3	8	0.8000	0.00
125	0	3	9	0.2857	0.00
125	0	4	1	0.0000	0.00
125	0	4	2	0.0000	0.00
125	0	4	3	0.4000	0.00
125	0	4	4	0.5000	0.00
125	0	4	5	0.0000	0.00
125	0	4	6	0.2353	0.00
125	0	4	7	0.6000	0.00
125	0	4	8	0.4444	0.00
125	0	5	1	0.5455	0.00
125	0	5	2	0.0000	0.00
125	0	5	3	0.0000	0.00
125	0	5	4	0.1053	0.00
125	0	5	5	0.0000	0.00
125	0	5	6	0.0833	0.00
125	0	5	7	0.0000	0.00
125	0	5	8	0.0000	0.00
125	0	5	9	0.0000	0.00
125	0	6	1	0.1395	0.00
125	0	6	2	0.0526	0.00
125	0	6	3	0.0000	0.00
125	0	6	4	0.0000	0.00
125	0	6	5	0.1500	0.00
125	0	6	6	0.0000	0.00
125	0	6	7	0.0000	0.00
125	0	6	8	0.2667	0.00
125	0	6	9	0.1667	0.00
125	0	7	1	0.0000	0.00
125	0	7	2	0.0000	0.00
125	0	7	3	0.0000	0.00
125	0	7	4	0.2222	0.00
125	0	7	5	0.0952	0.00
125	0	7	6	0.0000	0.00
125	0	7	7	0.1111	0.00
125	0	7	8	0.0000	0.00
125	0	7	9	0.0000	0.00
125	0	8	1	0.0000	0.00
125	0	8	2	0.0000	0.00
125	0	8	3	0.1600	0.00
125	0	8	4	0.1333	0.00
125	0	8	5	0.0000	0.00
125	0	8	6	0.0000	0.00
125	0	8	7	0.0000	0.00
125	0	8	8	0.0000	0.00
125	0	8	9	0.0000	0.00
125	0	8	10	0.0000	0.00
125	0	8	11	0.6667	0.00
125	0	8	12	0.1538	0.00
125	0	9	1	0.3636	0.00
125	0	9	2	0.0784	0.00
125	0	9	3	1.0000	0.00
125	0	9	4	0.4167	0.00
125	0	9	5	0.0800	0.00
125	0	9	6	0.0000	0.00
125	0	9	7	0.0000	0.00
125	0	9	8	0.2105	0.00
125	0	9	9	0.1481	0.00
125	0	9	10	0.0000	0.00
125	0	9	11	0.0000	0.00
125	0	9	12	0.0000	0.00
125	0	10	1	0.5556	0.00
125	0	10	2	0.2222	0.00
125	0	10	3	0.1905	0.00
125	0	10	4	0.2667	0.00
125	0	10	5	0.1667	0.00
125	0	10	6	0.2308	0.00
125	0	10	7	0.0000	0.00
125	0	10	8	0.1429	0.00
125	0	10	9	0.2000	0.00
125	0	11	1	0.2857	0.00
125	0	11	2	0.1176	0.00
125	0	11	3	0.2222	0.00
125	0	11	4	0.0000	0.00
125	0	11	5	0.0000	0.00
125	0	11	6	0.0370	0.00
125	0	11	7	0.0000	0.00
125	0	11	8	0.0000	0.00
125	0	11	9	0.1429	0.00
125	0	12	1	0.0000	0.00
125	0	12	2	0.0000	0.00
125	0	12	3	0.0000	0.00
125	0	12	4	0.2857	0.00
125	0	12	5	0.3810	0.00
125	0	12	6	0.1429	0.00
125	0	12	7	0.1538	0.00
125	0	13	1	0.2000	0.00
125	0	13	2	0.0769	0.00
125	0	13	3	0.1538	0.00
125	0	13	4	0.0000	0.00
125	0	13	5	0.0000	0.00
125	0	13	6	0.2222	0.00
125	0	13	7	0.2727	0.00
125	0	13	8	0.0000	0.00
125	0	13	9	0.0000	0.00
125	0	14	1	0.0000	0.00
125	0	14	2	0.2500	0.00
125	0	14	3	0.0000	0.00
125	0	14	4	0.0000	0.00
125	0	14	5	0.1250	0.00
125	0	14	6	0.2500	0.00
125	0	14	7	0.0000	0.00
125	0	14	8	0.0000	0.00
125	0	14	9	0.1538	0.00
125	0	15	1	0.0000	0.00
125	0	15	2	0.0000	0.00
125	0	15	3	0.3636	0.00
125	0	15	4	0.0000	0.00
125	0	15	5	0.1250	0.00
125	0	15	6	0.0000	0.00
125	0	15	7	0.0000	0.00
125	0	15	8	0.2222	0.00
125	0	15	9	0.0000	0.00
125	0	16	1	0.2368	0.00
125	0	16	2	0.0000	0.00
125	0	16	3	0.0000	0.00
125	0	16	4	0.1667	0.00
125	0	16	5	0.1739	0.00
125	0	16	6	0.1000	0.00
125	0	16	7	0.0000	0.00
125	0	17	1	0.0000	0.00
125	0	17	2	0.0000	0.00
125	0	17	3	0.1875	0.00
125	0	17	4	0.0000	0.00
125	0	17	5	0.0000	0.00
125	0	17	6	0.0000	0.00
125	0	17	7	0.0000	0.00
125	0	17	8	0.0000	0.00
125	0	17	9	0.0000	0.00
125	0	18	1	0.4068	0.00
125	0	18	2	0.6667	0.00
125	0	18	3	0.0000	0.00
125	0	18	4	0.0000	0.00
125	0	18	5	0.3529	0.00
125	0	18	6	0.0000	0.00
125	0	18	7	0.0000	0.00
125	0	18	8	0.0000	0.00
125	0	18	9	0.2500	0.00
125	0	19	1	0.0000	0.00
125	0	19	2	0.0000	0.00
125	0	19	3	0.0000	0.00
125	0	19	4	0.0000	0.00
125	0	19	5	0.3158	0.00
125	0	19	6	0.6667	0.00
125	0	19	7	0.0000	0.00
125	0	19	8	0.0909	0.00
